psmfit_id,nite,mjdLo,mjdHi,ccdId,filter,a,aerr,b,berr,k,kerr,rms,chi2,dof,photometricFlag,psmVersion,timestamp,cFilter,stdColor0,asolve,bsolve,ksolve,run,project,magType
psmfit_id,nite,mjdLo,mjdHi,52,i,-25.367261,0.014107,-0.290259,0.006105,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,53,i,-25.366942,0.015037,-0.287483,0.006579,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,54,i,-25.389175,0.014798,-0.298388,0.005797,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,55,i,-25.367120,0.015622,-0.290961,0.005403,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,56,i,-25.310014,0.013227,-0.294034,0.006744,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,57,i,-25.408031,0.013884,-0.290437,0.007605,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,58,i,-25.222557,0.014226,-0.305109,0.009058,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,59,i,-25.323373,0.013306,-0.287939,0.009077,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,60,i,-25.318492,0.014719,-0.325403,0.014723,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,61,i,-25.275488,0.066421,-0.443859,0.126661,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,62,i,-25.389437,0.013975,-0.314673,0.004084,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
